Customer_Id,Product_Id,Transaction Type,Category,Amount (In Dollars),Purchase_Date,Payment Mode,Merchant Name,Location,Transaction Status,Tax Amount,Discount Applied,Transaction Approval Status,Customer Segment
4160,283,IRA Contribution,Hedge Fund,3234844,12/01/2023,Affirm,Jordan Inc,"Averyside, Cyprus",Pending,323484.4,0,Pending,Individual
4161,219,Loan EMI,Italian Silk & Cashmere,9257144,05/22/2023,Credit Card,"Harvey, Hampton and Patterson","Lake Christopher, Syrian Arab Republic",In Progress,925714.4,0,Pending,Individual
4162,276,Luxury Shopping,Sustainable Fabric Innovations,900355,06/09/2024,Corporate Card,Davis and Sons,"Louistown, Solomon Islands",Pending,90035.5,0,Pending,Small Business
4163,289,Stock Investment,AWS and Microsoft Azure,5224507,06/16/2024,Debit Card,Cunningham-Ramos,"New Tracyview, Serbia",Pending,522450.7,0,Pending,Individual
4164,278,Flight Booking,AWS and Microsoft Azure,3073952,01/27/2025,Debit Card,Winters Group,"Laurenview, Togo",Approved,307395.2,0,Approved,Individual
4165,280,Flight Booking,Branding and Social Media Ads,5591471,05/16/2023,Debit Card,"Ball, Torres and Rodriguez","Lamberttown, Sao Tome and Principe",Pending,559147.1,279573.55,Pending,Small Business
4166,201,Technology Investment,AI-Powered E-commerce Platform,1317084,12/27/2024,Debit Card,Mcbride and Sons,"Martintown, France",In Progress,131708.4,0,Pending,Corporate
4167,277,Mortgage Payment,Gucci,7430238,04/18/2023,Wire Transfer,"Shaw, Gates and Young","South Sheri, Dominican Republic",In Progress,743023.8,0,Pending,Small Business
4168,239,Loan EMI,Organic Seeds and Materials,3142767,12/17/2024,Net Banking,"Mcguire, Martin and Baldwin","East Luisland, Ghana",Processing,314276.7,157138.35,Pending,Corporate
4169,221,Research & Development,Sustainable Fabric Innovations,3352024,06/11/2023,Debit Card,"Kim, Mcdowell and Caldwell","West Emily, Burundi",Processing,335202.4,167601.2,Pending,Enterprise
4170,294,Research & Development,New Flagship Store,8046983,08/26/2023,Corporate Card,"Pena, Martinez and Jones","Gordonfort, Cyprus",Processing,804698.3,402349.15,Pending,Small Business
4171,252,Investment Contribution,New York to Tokyo,6135584,06/10/2023,Affirm,Reyes-Sanchez,"Lake Juliechester, Somalia",Completed,613558.4,0,Approved,Corporate
4172,234,Stock Investment,Home Loan Repayment,2950060,04/03/2023,Bank Wire,"Colon, Sullivan and Johnson","North Lisa, Pitcairn Islands",In Progress,295006,0,Pending,Small Business
4173,281,Cloud Services Fees,PlayStation,1380669,09/24/2023,Bank Wire,Decker-Taylor,"South Nicholas, Saint Vincent and the Grenadines",Approved,138066.9,0,Approved,Corporate
4174,266,Supplier Payments,Home Loan Repayment,6157682,01/28/2025,Chase Sapphire Travel Card,Cooper-Johnston,"Courtneyport, Reunion",Pending,615768.2,307884.1,Pending,Individual
4175,272,Stock Investment,Bank CD,8182986,11/18/2023,Bank Wire,"Doyle, Rich and Ramirez","Tanyahaven, Tonga",In Progress,818298.6,409149.3,Pending,Enterprise
4176,208,Mortgage Payment,Equity,2388906,09/14/2023,Net Banking,Carter-Barrett,"East Lorifort, Bahrain",Completed,238890.6,0,Approved,Enterprise
4177,241,Technology Investment,AI-Powered E-commerce Platform,4954385,03/03/2024,ACH Debit,"Lewis, Mayer and Walters","New Danielle, Isle of Man",Pending,495438.5,247719.25,Pending,Individual
4178,293,Stock Investment,PlayStation,7194931,11/07/2024,ACH Debit,Perry-Foster,"North Kimberly, Norway",Pending,719493.1,0,Pending,Small Business
4179,212,Flight Booking,New York to Tokyo,7222678,11/19/2024,Bank Wire,Thomas Ltd,"Johnsonborough, Turkmenistan",Processing,722267.8,0,Pending,Individual
4180,245,Luxury Shopping,Bank CD,4524567,02/06/2025,Debit Card,Barnes Ltd,"Davisland, Puerto Rico",Completed,452456.7,226228.35,Approved,Corporate
4181,243,Flight Booking,AWS and Microsoft Azure,4609954,07/12/2024,Net Banking,"Anderson, Jordan and Guerra","Riggsland, United States Virgin Islands",Completed,460995.4,0,Approved,Corporate
4182,270,Investment Contribution,AWS and Microsoft Azure,3449027,04/05/2024,Auto Debit,Cunningham-Cannon,"New Logan, Saudi Arabia",In Progress,344902.7,172451.35,Pending,Small Business
4183,207,IRA Contribution,PlayStation,8826786,03/29/2023,Bank Wire,"Lane, Mahoney and Smith","Meyermouth, Morocco",Approved,882678.6,441339.3,Approved,Small Business
4184,272,Technology Investment,Equity,929298,08/16/2024,Debit Card,Tucker Group,"Mitchellmouth, Turkmenistan",Processing,92929.8,0,Pending,Corporate
4185,266,Loan EMI,Branding and Social Media Ads,8990318,03/16/2024,Debit Card,Banks-Lawson,"Port Thomas, Christmas Island",Pending,899031.8,0,Pending,Individual
4186,244,BNPL Purchase,Gucci,4667216,03/10/2025,Chase Sapphire Travel Card,"Joseph, Ford and Levine","Joannaburgh, Estonia",In Progress,466721.6,233360.8,Pending,Corporate
4187,299,Fixed Deposit,Costco,9820048,07/22/2023,Wire Transfer,"Murray, Bowman and Jackson","Jonesfurt, Marshall Islands",Approved,982004.8,0,Approved,Corporate
4188,287,Flight Booking,New York to Tokyo,3976833,12/14/2023,ACH Debit,Grimes-Jackson,"East Heather, Colombia",Pending,397683.3,198841.65,Pending,Small Business
4189,241,Fixed Deposit,AWS and Microsoft Azure,7279804,05/03/2024,Debit Card,Moore-Russo,"Hickstown, Uruguay",In Progress,727980.4,363990.2,Pending,Small Business
4190,217,Marketing Promotions,AI-Powered Personalization,7190233,01/01/2024,Credit Card,"Nichols, Peterson and Davis","Amandaland, Jersey",Pending,719023.3,359511.65,Pending,Small Business
4191,280,Technology Investment,Home Loan Repayment,3730733,03/17/2025,Debit Card,Gonzalez PLC,"Richardsontown, Egypt",Approved,373073.3,186536.65,Approved,Small Business
4192,250,Stock Investment,Car Loan,6678496,07/12/2023,ACH Debit,"Fox, Armstrong and Baker","Landryside, New Caledonia",In Progress,667849.6,0,Pending,Small Business
4193,257,Travel Booking,Gucci,122790,08/05/2024,Business Loan,Walters PLC,"West Marissafort, Cambodia",Pending,12279,0,Pending,Individual
4194,298,Luxury Shopping,AWS and Microsoft Azure,7106105,09/09/2023,Amex Platinum,"Powell, Cook and Simmons","Carrollhaven, Grenada",Pending,710610.5,0,Pending,Individual
4195,261,Grocery Shopping,New Flagship Store,4662746,11/23/2024,Net Banking,Sullivan Inc,"Kathleenfort, Marshall Islands",Approved,466274.6,233137.3,Approved,Corporate
4196,253,Fabric Procurement,Bank CD,9419823,06/26/2024,Net Banking,"Barber, Yoder and Allen","Westshire, Tunisia",In Progress,941982.3,0,Pending,Corporate
4197,242,Investment Contribution,Branding and Social Media Ads,9568910,12/12/2023,Net Banking,Fowler PLC,"New Laurahaven, Swaziland",In Progress,956891,478445.5,Pending,Enterprise
4198,245,BNPL Purchase,Gucci,4909335,04/08/2023,Corporate Card,James-Diaz,"Halltown, Vietnam",Approved,490933.5,0,Approved,Corporate
4199,235,Technology Investment,Vanguard,9654549,09/07/2024,Amex Platinum,"Oliver, Kennedy and Kline","Pennytown, Mayotte",Pending,965454.9,0,Pending,Individual
4200,206,Supplier Payments,Gucci,2486783,02/05/2024,Auto Debit,"Martinez, Downs and Robinson","Ericksonview, Martinique",Completed,248678.3,0,Approved,Small Business
4201,292,Retail Space Lease,New Flagship Stores,4839322,09/03/2023,Credit Card,Jackson and Sons,"Watsonland, Lesotho",Processing,483932.2,0,Pending,Corporate
4202,220,Fixed Deposit,Italian Silk & Cashmere,1526743,04/29/2024,Bank Wire,Gonzales and Sons,"Port Ashleyfurt, Kyrgyz Republic",Pending,152674.3,0,Pending,Corporate
4203,241,Grocery Shopping,New Flagship Store,1747439,04/15/2023,Bank Wire,Howell-Ortega,"Port William, Kazakhstan",Approved,174743.9,0,Approved,Individual
4204,260,Luxury Shopping,Home Loan Repayment,5313302,08/30/2024,Net Banking,Buckley-Taylor,"Grahamville, Sri Lanka",Completed,531330.2,0,Approved,Individual
4205,235,Fixed Deposit,AWS and Microsoft Azure,8400231,03/20/2024,Wire Transfer,Elliott-Thompson,"Lucasmouth, Iraq",In Progress,840023.1,0,Pending,Enterprise
4206,274,Loan EMI,Gucci,464940,01/04/2025,Bank Wire,"Colon, Cabrera and Hall","Saunderschester, Egypt",Completed,46494,0,Approved,Individual
4207,294,Travel Booking,International Business Trip,5822475,01/14/2025,Amex Platinum,Roth PLC,"East Steveview, Turks and Caicos Islands",Pending,582247.5,291123.75,Pending,Enterprise
4208,234,E-Commerce Tech Investment,New Flagship Store,194309,12/17/2023,Chase Sapphire Travel Card,Barber Group,"North Laura, Haiti",In Progress,19430.9,0,Pending,Corporate
4209,268,Fixed Deposit,Equity,1619061,06/08/2024,Bank Wire,Campbell-Tran,"Gregorytown, Nicaragua",Processing,161906.1,0,Pending,Corporate
4210,298,Research & Development,International Business Trip,3272420,11/29/2023,Chase Sapphire Travel Card,Schultz PLC,"West Kayla, Brunei Darussalam",Pending,327242,0,Pending,Small Business
4211,211,Stock Investment,PlayStation,121035,08/26/2023,Business Loan,Hoffman Ltd,"New Erin, Greenland",Completed,12103.5,6051.75,Approved,Individual
4212,297,E-Commerce Tech Investment,Car Loan,655559,05/23/2023,Chase Sapphire Travel Card,Washington-Rodriguez,"Garymouth, Equatorial Guinea",In Progress,65555.9,0,Pending,Enterprise
4213,288,Grocery Shopping,Vanguard,4764513,03/07/2024,Affirm,Munoz-Gonzalez,"West Alexander, Brazil",Pending,476451.3,0,Pending,Small Business
4214,286,Grocery Shopping,New Flagship Stores,8568238,05/27/2024,Auto Debit,Martinez-Walker,"Hughesville, Nauru",Completed,856823.8,0,Approved,Enterprise
4215,260,Grocery Shopping,Home Loan Repayment,8233268,03/17/2025,Wire Transfer,"Rubio, Vasquez and Hicks","Edwinchester, Botswana",In Progress,823326.8,0,Pending,Individual
4216,259,Supplier Payments,New Flagship Stores,7225721,01/25/2025,Net Banking,"Garrison, Brown and Harrell","Meganport, Haiti",Approved,722572.1,361286.05,Approved,Corporate
4217,211,Expansion Loan,AI-Powered E-commerce Platform,2376655,07/31/2024,Net Banking,"Mccarty, Ellis and Burns","Russellhaven, Canada",Approved,237665.5,118832.75,Approved,Small Business
4218,275,Fixed Deposit,Hedge Fund,9371789,05/05/2023,Auto Debit,Figueroa Inc,"Millershire, Jersey",Approved,937178.9,0,Approved,Small Business
4219,213,Retail Space Lease,AWS and Microsoft Azure,8421400,11/02/2024,Auto Debit,Stephens Group,"Johnsonberg, Tonga",Processing,842140,421070,Pending,Corporate
4220,240,Marketing Promotions,Italian Silk & Cashmere,4307478,04/20/2024,Auto Debit,"Meyer, Hernandez and Morales","Sandrastad, Korea",Pending,430747.8,0,Pending,Individual
4221,202,Luxury Shopping,Organic Seeds and Materials,3473621,01/18/2024,ACH Debit,"Gonzalez, Adkins and Smith","Port Virginiaport, Somalia",In Progress,347362.1,0,Pending,Small Business
4222,295,Retail Space Lease,Equity,5625630,02/10/2024,Wire Transfer,Wilson Ltd,"West Katie, Lesotho",Approved,562563,0,Approved,Corporate
4223,254,Research & Development,New York to Tokyo,4354831,11/24/2024,Amex Platinum,"Smith, Hernandez and Schultz","East Stephen, Kyrgyz Republic",Processing,435483.1,0,Pending,Individual
4224,288,Luxury Shopping,Sustainable Fabric Innovations,7962155,03/05/2024,Auto Debit,Wilson-James,"North Kimport, Mali",Approved,796215.5,0,Approved,Individual
4225,294,Flight Booking,Italian Silk & Cashmere,4152067,08/25/2023,Business Loan,Simmons LLC,"West Samantha, Lao People's Democratic Republic",Completed,415206.7,207603.35,Approved,Individual
4226,296,Travel Booking,Organic Seeds and Materials,6524294,03/12/2025,Business Loan,Cooper Group,"Bethfort, Isle of Man",Completed,652429.4,0,Approved,Individual
4227,270,Grocery Shopping,New York to Tokyo,9456603,04/09/2024,Auto Debit,Howell-Fox,"New Bryan, Cyprus",Processing,945660.3,472830.15,Pending,Enterprise
4228,272,Research & Development,Bank CD,2200471,08/22/2024,Amex Platinum,Wolf-Hicks,"East Tony, Sao Tome and Principe",Processing,220047.1,0,Pending,Enterprise
4229,283,Travel Booking,AI-Powered E-commerce Platform,9136049,11/06/2023,Chase Sapphire Travel Card,Martinez-Krause,"New Russellchester, Saint Martin",In Progress,913604.9,0,Pending,Corporate
4230,248,Retail Space Lease,AI-Powered E-commerce Platform,527002,02/06/2024,Debit Card,Castaneda-Wood,"North Stephanie, Haiti",In Progress,52700.2,0,Pending,Individual
4231,278,Retail Space Lease,Italian Silk & Cashmere,7804508,05/20/2024,Corporate Card,Harrison-Martin,"East James, Norway",In Progress,780450.8,0,Pending,Corporate
4232,226,IRA Contribution,Branding and Social Media Ads,8219783,11/14/2023,Auto Debit,"Lawrence, Bowers and Kelly","Carpenterborough, Albania",Completed,821978.3,0,Approved,Enterprise
4233,276,BNPL Purchase,Branding and Social Media Ads,8246251,05/13/2024,Chase Sapphire Travel Card,"Mcgee, Baker and Owens","Amandaborough, Dominica",Pending,824625.1,0,Pending,Individual
4234,212,Luxury Shopping,New Flagship Store,4934821,01/21/2025,Business Loan,Norton-Anthony,"Coxtown, Niger",Completed,493482.1,0,Approved,Small Business
4235,283,Research & Development,AI-Powered Personalization,8408381,09/27/2023,ACH Debit,"Johnson, Weber and Munoz","Joseview, Bhutan",Completed,840838.1,420419.05,Approved,Enterprise
4236,270,Investment Contribution,New Flagship Stores,5430693,03/13/2025,Chase Sapphire Travel Card,"Thomas, Hernandez and Jenkins","Lake Marystad, Qatar",Processing,543069.3,271534.65,Pending,Enterprise
4237,244,Research & Development,Bank CD,3916258,09/22/2024,Credit Card,Morales Group,"Duncanburgh, United States of America",Approved,391625.8,195812.9,Approved,Individual
4238,235,Loan EMI,Hedge Fund,6296043,04/19/2024,Auto Debit,Hunt Ltd,"South Amanda, Barbados",Pending,629604.3,314802.15,Pending,Corporate
4239,215,Research & Development,PlayStation,6633345,12/19/2023,Affirm,Carter-Morris,"Michaelville, Lithuania",Processing,663334.5,331667.25,Pending,Enterprise
4240,284,Luxury Shopping,New York to Tokyo,5914748,10/09/2024,Credit Card,Summers Ltd,"New Raymond, Saint Barthelemy",Processing,591474.8,0,Pending,Individual
4241,225,Fabric Procurement,Italian Silk & Cashmere,5592673,08/03/2024,Business Loan,Vazquez and Sons,"Port William, Saint Kitts and Nevis",Pending,559267.3,0,Pending,Individual
4242,235,Retail Space Lease,PlayStation,1938700,08/25/2023,Debit Card,"Campbell, Smith and Chandler","Port Crystal, Yemen",Completed,193870,0,Approved,Individual
4243,246,Mortgage Payment,Equity,6831109,07/18/2024,Chase Sapphire Travel Card,"Collins, Colon and Davidson","Greggville, Cayman Islands",Processing,683110.9,0,Pending,Individual
4244,286,IRA Contribution,Organic Seeds and Materials,9297817,09/26/2023,Debit Card,Larson-Burgess,"Teresachester, Mali",Pending,929781.7,0,Pending,Small Business
4245,290,Luxury Shopping,Car Loan,9782649,05/20/2024,Credit Card,Rogers-Knox,"Michaelfort, Wallis and Futuna",Processing,978264.9,489132.45,Pending,Individual
4246,207,Marketing Promotions,Italian Silk & Cashmere,2295346,11/28/2023,Auto Debit,Miller-Guzman,"Joshuaville, Switzerland",Completed,229534.6,114767.3,Approved,Enterprise
4247,232,Cloud Services Fees,Bank CD,4192969,07/01/2023,Corporate Card,"Shaffer, Tucker and Cunningham","Davisview, Malawi",Approved,419296.9,0,Approved,Corporate
4248,290,Fixed Deposit,Sustainable Fabric Innovations,1459131,03/07/2024,Business Loan,Flores PLC,"Brittanyview, Niue",In Progress,145913.1,0,Pending,Corporate
4249,251,Stock Investment,AI-Powered E-commerce Platform,6729285,09/17/2024,Corporate Card,"Perkins, Lee and Landry","Steventown, Uganda",Pending,672928.5,0,Pending,Enterprise
4250,209,Investment Contribution,Italian Silk & Cashmere,6494513,01/04/2025,ACH Debit,Norton-Hester,"Valenciaside, Ireland",Approved,649451.3,0,Approved,Corporate
4251,238,Cloud Services Fees,New Flagship Store,7521299,12/01/2023,ACH Debit,Frank PLC,"South George, Montserrat",Processing,752129.9,0,Pending,Small Business
4252,296,Stock Investment,AI-Powered Personalization,2775682,12/31/2024,ACH Debit,Pratt-Hunt,"North Annette, Isle of Man",Pending,277568.2,0,Pending,Individual
4253,252,Travel Booking,Equity,1340420,05/06/2023,Chase Sapphire Travel Card,Bush LLC,"South Christie, Oman",In Progress,134042,0,Pending,Enterprise
4254,254,Travel Booking,AWS and Microsoft Azure,4575399,04/30/2024,Auto Debit,Wright-Evans,"Port Stephenburgh, Serbia",In Progress,457539.9,228769.95,Pending,Enterprise
4255,267,Stock Investment,PlayStation,2312948,07/15/2024,Debit Card,Nelson Group,"Reneemouth, Kyrgyz Republic",Pending,231294.8,0,Pending,Enterprise
4256,222,IRA Contribution,New York to Tokyo,1441784,02/18/2024,Business Loan,Bullock-Green,"Sarahmouth, Netherlands",Approved,144178.4,0,Approved,Corporate
4257,252,Grocery Shopping,Italian Silk & Cashmere,2498227,11/03/2023,ACH Debit,Wilson-Brown,"South Jimmyborough, Netherlands Antilles",In Progress,249822.7,0,Pending,Individual
4258,223,Stock Investment,AI-Powered Personalization,2559746,03/19/2025,Business Loan,Lynch PLC,"New Marcbury, South Georgia and the South Sandwich Islands",Pending,255974.6,0,Pending,Small Business
4259,211,Stock Investment,Branding and Social Media Ads,7394432,03/31/2024,Corporate Card,Gamble PLC,"East Ericshire, French Guiana",Completed,739443.2,0,Approved,Enterprise
4260,299,Research & Development,Home Loan Repayment,7401913,11/12/2023,Business Loan,"Warren, Mcdonald and Doyle","Lake Rhondaburgh, Tonga",Pending,740191.3,0,Pending,Individual
4261,232,Luxury Shopping,Gucci,125870,04/27/2024,ACH Debit,Hopkins Group,"West Maria, Botswana",In Progress,12587,0,Pending,Individual
4262,259,Supplier Payments,AI-Powered E-commerce Platform,9559052,08/23/2024,Chase Sapphire Travel Card,Parker LLC,"Port Michaelport, New Zealand",Completed,955905.2,477952.6,Approved,Corporate
4263,223,Loan EMI,Organic Seeds and Materials,848293,01/02/2025,Debit Card,Black-Thomas,"Lake Anthony, Macedonia",Completed,84829.3,42414.65,Approved,Corporate
4264,251,BNPL Purchase,Vanguard,3976342,11/23/2023,Net Banking,Watkins LLC,"East Bailey, Bulgaria",In Progress,397634.2,0,Pending,Individual
4265,209,E-Commerce Tech Investment,New Flagship Store,2586662,03/01/2025,Affirm,"Vincent, Gordon and Wilkinson","Gibsonfurt, Romania",Processing,258666.2,0,Pending,Small Business
4266,279,Investment Contribution,Vanguard,3251452,08/17/2023,Amex Platinum,Bryant-Henry,"Kimside, Palau",Approved,325145.2,162572.6,Approved,Corporate
4267,222,BNPL Purchase,Equity,3953165,01/06/2025,ACH Debit,"Mills, Crane and Berg","Lake Stephanie, Nicaragua",Completed,395316.5,0,Approved,Corporate
4268,230,Stock Investment,Costco,3672119,08/18/2023,Net Banking,Watts and Sons,"Butlerside, Vanuatu",Completed,367211.9,0,Approved,Small Business
